gene,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,delta.pct,exp.group1,exp.group2,ensembl_id,chromosome,strand,gene_biotype,membrane_protein,description
MAPK1IP1L,2.54E-08,-0.369714667,0.101,0.249,9.69E-04,-0.148,0.333190931,0.722612346,ENSG00000168175,14,+,protein_coding,no,mitogen-activated protein kinase 1 interacting protein 1 like
HNRNPL,2.55E-08,-0.295918643,0.156,0.329,9.74E-04,-0.173,0.662514126,1.041012817,ENSG00000104824,19,-,protein_coding,no,heterogeneous nuclear ribonucleoprotein L
ASNSD1,2.61E-08,-0.440615274,0.129,0.283,9.96E-04,-0.154,0.41149481,0.915656774,ENSG00000138381,2,+,protein_coding,no,asparagine synthetase domain containing 1
TTC13,2.63E-08,0.446616707,0.101,0.031,0.001003746,0.07,0.45622171,0.068519558,ENSG00000143643,1,-,protein_coding,no,tetratricopeptide repeat domain 13
AKIRIN1,2.69E-08,-0.46208772,0.166,0.327,0.001026293,-0.161,0.502232163,1.069375584,ENSG00000174574,1,+,protein_coding,no,akirin 1
DGKA,2.71E-08,0.584702502,0.178,0.08,0.00103371,0.098,0.846439845,0.231181757,ENSG00000065357,12,+,protein_coding,yes,diacylglycerol kinase alpha
TBC1D31,2.73E-08,0.314679501,0.086,0.022,0.001042354,0.064,0.333615156,0.072266045,ENSG00000156787,8,+,protein_coding,no,TBC1 domain family member 31
ARFRP1,2.78E-08,0.353607613,0.129,0.047,0.001061787,0.082,0.420775445,0.111933832,ENSG00000101246,20,-,protein_coding,no,ADP ribosylation factor related protein 1
GPRIN3,2.86E-08,0.783531591,0.35,0.224,0.00109155,0.126,2.104938844,0.803792344,ENSG00000185477,4,-,protein_coding,no,GPRIN family member 3
SYK,2.93E-08,0.311665636,0.074,0.017,0.001115752,0.057,0.294532386,0.043018988,ENSG00000165025,9,+,protein_coding,yes,spleen associated tyrosine kinase
SPHK2,2.97E-08,0.314432649,0.129,0.046,0.001132432,0.083,0.389063193,0.117039021,ENSG00000063176,19,+,protein_coding,no,sphingosine kinase 2
MX2,3.02E-08,-0.456350058,0.049,0.172,0.001151122,-0.123,0.179266113,0.618031138,ENSG00000183486,21,+,protein_coding,yes,MX dynamin like GTPase 2
TUT4,3.02E-08,0.62163622,0.362,0.237,0.001153314,0.125,1.773761985,0.802760539,ENSG00000134744,1,-,protein_coding,no,terminal uridylyl transferase 4
OGA,3.10E-08,0.551750094,0.411,0.284,0.001180903,0.127,1.877565303,0.963052253,ENSG00000198408,10,-,protein_coding,no,O-GlcNAcase
LENG9,3.10E-08,0.322375656,0.077,0.018,0.001182568,0.059,0.299266825,0.039091058,ENSG00000275183,19,-,protein_coding,no,leukocyte receptor cluster member 9
ADAM28,3.10E-08,0.245710299,0.064,0.013,0.00118279,0.051,0.216481423,0.025980983,ENSG00000042980,8,+,protein_coding,yes,ADAM metallopeptidase domain 28
BCL3,3.12E-08,-0.356366701,0.037,0.153,0.001191915,-0.116,0.113849087,0.425947117,ENSG00000069399,19,+,protein_coding,yes,BCL3 transcription coactivator
ARID1B,3.19E-08,0.957296864,0.433,0.32,0.001218014,0.113,3.133105672,1.128636175,ENSG00000049618,6,+,protein_coding,yes,AT-rich interaction domain 1B
PFDN4,3.27E-08,-0.408426319,0.04,0.158,0.001249114,-0.118,0.112776653,0.476918662,ENSG00000101132,20,+,protein_coding,no,prefoldin subunit 4
OAT,3.31E-08,-0.401499633,0.077,0.213,0.001260997,-0.136,0.227617926,0.621536222,ENSG00000065154,10,-,protein_coding,no,ornithine aminotransferase
DGKD,3.32E-08,0.604689768,0.252,0.14,0.001268012,0.112,1.125548478,0.397787834,ENSG00000077044,2,+,protein_coding,yes,diacylglycerol kinase delta
ZNF440,3.53E-08,0.283782615,0.058,0.01,0.001346584,0.048,0.243608137,0.021542585,ENSG00000171295,19,+,protein_coding,no,zinc finger protein 440
ABCA2,3.53E-08,0.39676468,0.141,0.055,0.001347919,0.086,0.498385106,0.138112983,ENSG00000107331,9,-,protein_coding,yes,ATP binding cassette subfamily A member 2
NMUR1,3.54E-08,0.365323491,0.077,0.018,0.001351074,0.059,0.355860887,0.052547741,ENSG00000171596,2,-,protein_coding,yes,neuromedin U receptor 1
PDCD10,3.64E-08,-0.345206685,0.12,0.276,0.001390339,-0.156,0.428015037,0.81405457,ENSG00000114209,3,-,protein_coding,yes,programmed cell death 10
UBE2L3,3.68E-08,-0.381110783,0.138,0.297,0.00140487,-0.159,0.433163999,0.866472809,ENSG00000185651,22,+,protein_coding,no,ubiquitin conjugating enzyme E2 L3
MRPL52,3.68E-08,-0.465088595,0.098,0.239,0.001405027,-0.141,0.283348664,0.771537216,ENSG00000172590,14,+,protein_coding,no,mitochondrial ribosomal protein L52
MBLAC2,3.70E-08,0.211311373,0.052,0.008,0.001411367,0.044,0.178237094,0.017704347,ENSG00000176055,5,-,protein_coding,no,metallo-beta-lactamase domain containing 2
MRI1,3.79E-08,0.285951129,0.089,0.025,0.001444039,0.064,0.279879014,0.049757656,ENSG00000037757,19,+,protein_coding,no,methylthioribose-1-phosphate isomerase 1
FOXD1,3.80E-08,0.163990829,0.043,0.005,0.001450243,0.038,0.130996559,0.009473971,ENSG00000251493,5,-,protein_coding,no,forkhead box D1
AC103706.1,3.82E-08,0.347492886,0.058,0.01,0.001457748,0.048,0.301791719,0.023141551,ENSG00000261220,8,+,lncRNA,no,novel transcript
BICDL1,3.83E-08,-0.357905741,0.083,0.226,0.001462818,-0.143,0.36928155,0.754822201,ENSG00000135127,12,+,protein_coding,no,BICD family like cargo adaptor 1
IER5L,3.86E-08,0.54507731,0.248,0.133,0.001472419,0.115,1.142889323,0.468639216,ENSG00000188483,9,-,protein_coding,no,immediate early response 5 like
HNRNPUL1,3.89E-08,-0.399183026,0.215,0.388,0.001484632,-0.173,0.844158665,1.432004353,ENSG00000105323,19,+,protein_coding,no,heterogeneous nuclear ribonucleoprotein U like 1
ZNF616,3.93E-08,0.209601463,0.043,0.005,0.001497305,0.038,0.171302644,0.012914519,ENSG00000204611,19,-,protein_coding,no,zinc finger protein 616
NEIL1,3.94E-08,0.369420944,0.089,0.025,0.001504254,0.064,0.372346501,0.062324003,ENSG00000140398,15,+,protein_coding,no,nei like DNA glycosylase 1
PET100,3.99E-08,-0.411880053,0.199,0.37,0.001520923,-0.171,0.685651208,1.242621424,ENSG00000229833,19,+,protein_coding,no,PET100 cytochrome c oxidase chaperone
NELFE,4.00E-08,-0.373481831,0.064,0.195,0.001526488,-0.131,0.194667814,0.54766299,ENSG00000204356,6,-,protein_coding,yes,negative elongation factor complex member E
AD000864.1,4.00E-08,0.149299207,0.043,0.005,0.001527468,0.038,0.123002476,0.012598254,ENSG00000280194,19,-,TEC,no,novel transcript
MT-TQ,4.06E-08,0.289445166,0.08,0.02,0.001548454,0.06,0.286335758,0.052501359,NA,NA,NA,NA,NA,NA
USP28,4.06E-08,0.412360252,0.166,0.071,0.001550491,0.095,0.603563346,0.204906412,ENSG00000048028,11,-,protein_coding,no,ubiquitin specific peptidase 28
ZMYM1,4.07E-08,0.185864867,0.052,0.008,0.001554199,0.044,0.160557541,0.020271552,ENSG00000197056,1,+,protein_coding,no,zinc finger MYM-type containing 1
SUPT4H1,4.27E-08,-0.392035565,0.123,0.272,0.001626964,-0.149,0.350464327,0.772138175,ENSG00000213246,17,-,protein_coding,no,"SPT4 homolog, DSIF elongation factor subunit"
UBE2M,4.28E-08,-0.461520009,0.113,0.255,0.001631531,-0.142,0.280116192,0.762709549,ENSG00000130725,19,-,protein_coding,no,ubiquitin conjugating enzyme E2 M
MYLIP,4.35E-08,-0.382456613,0.117,0.269,0.001660151,-0.152,0.437384776,0.873716811,ENSG00000007944,6,+,protein_coding,yes,myosin regulatory light chain interacting protein
JMJD6,4.40E-08,-0.474287101,0.098,0.237,0.001676776,-0.139,0.288173271,0.789570975,ENSG00000070495,17,-,protein_coding,yes,"jumonji domain containing 6, arginine demethylase and lysine hydroxylase"
ATG2A,4.49E-08,-0.32653807,0.089,0.233,0.001712583,-0.144,0.354494714,0.698537222,ENSG00000110046,11,-,protein_coding,no,autophagy related 2A
PTP4A1,4.56E-08,-0.474445041,0.123,0.268,0.001740861,-0.145,0.346533958,0.870852286,ENSG00000112245,6,+,protein_coding,no,protein tyrosine phosphatase 4A1
SNX3,4.58E-08,-0.451889029,0.163,0.319,0.001748127,-0.156,0.472882375,1.014652827,ENSG00000112335,6,-,protein_coding,no,sorting nexin 3
HELZ,4.67E-08,0.599730916,0.325,0.212,0.001783201,0.113,1.447827034,0.61526481,ENSG00000198265,17,-,protein_coding,no,helicase with zinc finger
SNHG5,4.73E-08,-0.378219441,0.574,0.747,0.001803556,-0.173,3.517727248,4.8718561,ENSG00000203875,6,-,lncRNA,no,small nucleolar RNA host gene 5
ZDHHC13,4.73E-08,0.299462281,0.071,0.016,0.001803814,0.055,0.27527961,0.036235071,ENSG00000177054,11,+,protein_coding,no,zinc finger DHHC-type palmitoyltransferase 13
ARL17A,4.74E-08,0.4212975,0.135,0.052,0.001809707,0.083,0.518921194,0.134258539,ENSG00000185829,17,-,protein_coding,yes,ADP ribosylation factor like GTPase 17A
EIF6,4.75E-08,-0.312450153,0.049,0.173,0.001811068,-0.124,0.127992715,0.400758167,ENSG00000242372,20,-,protein_coding,no,eukaryotic translation initiation factor 6
TMEM65,4.77E-08,0.341840278,0.123,0.044,0.00182002,0.079,0.411922216,0.114054903,ENSG00000164983,8,-,protein_coding,yes,transmembrane protein 65
SERPINB6,4.88E-08,0.551313607,0.184,0.085,0.001861361,0.099,0.807566843,0.233480913,ENSG00000124570,6,-,protein_coding,yes,serpin family B member 6
EIF3A,4.93E-08,-0.385824834,0.291,0.485,0.001881951,-0.194,1.325686184,2.038756921,ENSG00000107581,10,-,protein_coding,no,eukaryotic translation initiation factor 3 subunit A
HBP1,5.00E-08,-0.374018197,0.141,0.3,0.001907384,-0.159,0.518262483,0.967603366,ENSG00000105856,7,+,protein_coding,no,HMG-box transcription factor 1
AC109326.1,5.07E-08,-0.443684282,0.049,0.168,0.001935465,-0.119,0.164241976,0.583454291,ENSG00000279602,17,-,TEC,no,TEC
GTF2F1,5.23E-08,-0.449616431,0.083,0.216,0.001994906,-0.133,0.227838195,0.676830526,ENSG00000125651,19,-,protein_coding,no,general transcription factor IIF subunit 1
TCEAL1,5.29E-08,0.226397723,0.071,0.016,0.002016711,0.055,0.210965742,0.035092953,ENSG00000172465,X,+,protein_coding,no,transcription elongation factor A like 1
OGT,5.36E-08,0.820506881,0.35,0.24,0.002045692,0.11,2.107854367,0.759800662,ENSG00000147162,X,+,protein_coding,yes,O-linked N-acetylglucosamine (GlcNAc) transferase
SPIDR,5.41E-08,0.260865222,0.086,0.023,0.002063188,0.063,0.275323092,0.064368387,ENSG00000164808,8,+,protein_coding,no,scaffold protein involved in DNA repair
MAML3,5.41E-08,0.154413687,0.04,0.004,0.002065065,0.036,0.123862097,0.009787227,ENSG00000196782,4,-,protein_coding,no,mastermind like transcriptional coactivator 3
MRPL32,5.44E-08,-0.28949685,0.071,0.204,0.002073785,-0.133,0.258703402,0.538404854,ENSG00000106591,7,+,protein_coding,no,mitochondrial ribosomal protein L32
GPR137C,5.49E-08,0.15738901,0.028,0.001,0.002095413,0.027,0.116895398,0.001460187,ENSG00000180998,14,+,protein_coding,no,G protein-coupled receptor 137C
GNG5,5.72E-08,-0.441385456,0.209,0.369,0.002183624,-0.16,0.624799687,1.206328062,ENSG00000174021,1,-,protein_coding,yes,G protein subunit gamma 5
ARAP2,5.81E-08,0.602740621,0.356,0.236,0.002215355,0.12,1.674778219,0.761346382,ENSG00000047365,4,-,protein_coding,no,"ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 2"
SLC25A6,5.82E-08,-0.362176492,0.322,0.502,0.002219485,-0.18,1.329241117,1.993921685,ENSG00000169100,X,-,protein_coding,no,solute carrier family 25 member 6
SEC11C,5.85E-08,-0.396285171,0.101,0.239,0.002232819,-0.138,0.261684206,0.660521067,ENSG00000166562,18,+,protein_coding,no,"SEC11 homolog C, signal peptidase complex subunit"
UXT,5.86E-08,-0.372458467,0.304,0.475,0.002233471,-0.171,1.061136036,1.668258043,ENSG00000126756,X,-,protein_coding,no,ubiquitously expressed prefoldin like chaperone
UACA,5.86E-08,0.323042908,0.049,0.007,0.002236715,0.042,0.275308962,0.0194591,ENSG00000137831,15,-,protein_coding,no,uveal autoantigen with coiled-coil domains and ankyrin repeats
S100A9,5.90E-08,-0.548621817,0.003,0.09,0.002248932,-0.087,0.006444296,0.472113739,ENSG00000163220,1,+,protein_coding,yes,S100 calcium binding protein A9
DAP3,5.95E-08,-0.379174482,0.067,0.197,0.002270536,-0.13,0.199102249,0.559549308,ENSG00000132676,1,+,protein_coding,no,death associated protein 3
ROCK2,6.13E-08,0.427889725,0.153,0.065,0.002339262,0.088,0.589172809,0.18130892,ENSG00000134318,2,-,protein_coding,yes,Rho associated coiled-coil containing protein kinase 2
CHMP2B,6.38E-08,-0.361071644,0.061,0.187,0.002434852,-0.126,0.186199167,0.523529999,ENSG00000083937,3,+,protein_coding,yes,charged multivesicular body protein 2B
ZNF165,6.45E-08,-0.360306319,0,0.084,0.002461029,-0.084,0,0.283698429,ENSG00000197279,6,+,protein_coding,no,zinc finger protein 165
GPCPD1,6.54E-08,-0.387585286,0.117,0.269,0.002496402,-0.152,0.477815277,0.933280849,ENSG00000125772,20,-,protein_coding,no,glycerophosphocholine phosphodiesterase 1
FALEC,6.59E-08,0.155281513,0.037,0.003,0.002514212,0.034,0.120461822,0.00612669,ENSG00000228126,1,+,lncRNA,no,focally amplified long non-coding RNA in epithelial cancer
AL118558.3,6.68E-08,0.136081915,0.037,0.003,0.002547497,0.034,0.108241445,0.008485479,ENSG00000271780,14,+,lncRNA,no,novel transcript
TRAF5,6.88E-08,0.551296798,0.175,0.081,0.002625954,0.094,0.805464755,0.232060806,ENSG00000082512,1,+,protein_coding,no,TNF receptor associated factor 5
TANC2,6.96E-08,0.415860471,0.11,0.038,0.002656325,0.072,0.459057235,0.093668875,ENSG00000170921,17,+,protein_coding,no,"tetratricopeptide repeat, ankyrin repeat and coiled-coil containing 2"
TAF7,6.98E-08,0.524298383,0.402,0.279,0.002660702,0.123,1.779180833,0.93235656,ENSG00000178913,5,-,protein_coding,no,TATA-box binding protein associated factor 7
AC138150.1,7.05E-08,0.124567877,0.031,0.002,0.002687967,0.029,0.093144511,0.00271823,ENSG00000224505,17,-,lncRNA,no,"novel transcript, antisense to HEXIM1 and HEXIM2"
STAT6,7.07E-08,0.501794694,0.19,0.093,0.002697558,0.097,0.770389574,0.25029815,ENSG00000166888,12,-,protein_coding,no,signal transducer and activator of transcription 6
LINC01136,7.08E-08,0.14226527,0.031,0.002,0.002701564,0.029,0.106859146,0.00291989,ENSG00000233791,1,-,lncRNA,no,long intergenic non-protein coding RNA 1136
ZADH2,7.22E-08,0.342248087,0.117,0.041,0.00275264,0.076,0.420336763,0.120377524,ENSG00000180011,18,-,protein_coding,no,zinc binding alcohol dehydrogenase domain containing 2
AC009779.2,7.34E-08,0.133472362,0.034,0.002,0.00279863,0.032,0.101862393,0.004495918,ENSG00000258056,12,+,lncRNA,no,"novel transcript, antisense to CD63"
GHET1,7.48E-08,0.14278907,0.034,0.002,0.002851373,0.032,0.109363185,0.0048239,ENSG00000281189,7,+,lncRNA,no,gastric carcinoma proliferation enhancing transcript 1
AC009495.3,7.55E-08,0.128434361,0.034,0.002,0.002878104,0.032,0.099471425,0.005822512,ENSG00000235192,2,+,lncRNA,no,novel transcript
LINC02175,7.55E-08,0.167605194,0.034,0.002,0.002878104,0.032,0.131186443,0.007117171,ENSG00000262155,16,+,lncRNA,no,long intergenic non-protein coding RNA 2175
ISG20,7.67E-08,-0.512658369,0.34,0.505,0.002925596,-0.165,1.368269543,2.378754805,ENSG00000172183,15,+,protein_coding,no,interferon stimulated exonuclease gene 20
ADAM10,7.71E-08,0.607303335,0.236,0.128,0.00294042,0.108,1.071153078,0.359551547,ENSG00000137845,15,-,protein_coding,yes,ADAM metallopeptidase domain 10
GOLT1B,7.75E-08,-0.29744265,0.04,0.154,0.002957209,-0.114,0.131097973,0.390078684,ENSG00000111711,12,+,protein_coding,no,golgi transport 1B
ATP8B4,7.82E-08,0.34596438,0.086,0.024,0.002982647,0.062,0.355044669,0.06612458,ENSG00000104043,15,-,protein_coding,yes,ATPase phospholipid transporting 8B4 (putative)
AC027644.3,8.08E-08,0.254711774,0.077,0.019,0.003082425,0.058,0.253794463,0.050873555,ENSG00000272831,7,-,lncRNA,no,"novel transcript, antisense to RABGEF1"
RBM6,8.10E-08,0.64119165,0.337,0.224,0.003088951,0.113,1.573017019,0.64977508,ENSG00000004534,3,+,protein_coding,no,RNA binding motif protein 6
RAB30-AS1,8.15E-08,0.362248343,0.126,0.046,0.003106968,0.08,0.454422023,0.131469431,ENSG00000246067,11,+,lncRNA,no,RAB30 divergent transcript
TPM4,8.28E-08,-0.471366069,0.196,0.355,0.003157028,-0.159,0.721997928,1.387415176,ENSG00000167460,19,+,protein_coding,no,tropomyosin 4
CCT4,8.30E-08,-0.381464584,0.196,0.366,0.00316488,-0.17,0.691810135,1.203859501,ENSG00000115484,2,-,protein_coding,no,chaperonin containing TCP1 subunit 4
RPL7L1,8.35E-08,-0.269272233,0.135,0.295,0.003185618,-0.16,0.59884464,0.9269271,ENSG00000146223,6,+,protein_coding,no,ribosomal protein L7 like 1
SKAP2,8.39E-08,0.391383405,0.215,0.106,0.0032001,0.109,0.754457909,0.33759553,ENSG00000005020,7,-,protein_coding,yes,src kinase associated phosphoprotein 2
ATP6V0B,8.62E-08,-0.403619759,0.117,0.263,0.003289356,-0.146,0.335213456,0.766250731,ENSG00000117410,1,+,protein_coding,no,ATPase H+ transporting V0 subunit b
RIN3,8.68E-08,0.36016688,0.16,0.069,0.003310298,0.091,0.514112378,0.179606278,ENSG00000100599,14,+,protein_coding,no,Ras and Rab interactor 3
RPAP2,8.70E-08,0.46551483,0.184,0.085,0.003318024,0.099,0.764373531,0.277781531,ENSG00000122484,1,+,protein_coding,no,RNA polymerase II associated protein 2
STX11,8.91E-08,-0.324565289,0.052,0.172,0.003397114,-0.12,0.166919321,0.461317948,ENSG00000135604,6,+,protein_coding,yes,syntaxin 11
HIST1H1E,8.99E-08,0.513458445,0.19,0.09,0.003427651,0.1,0.793400662,0.256350833,ENSG00000168298,6,+,protein_coding,no,"H1.4 linker histone, cluster member"
ELOVL6,9.31E-08,0.260067989,0.077,0.019,0.003552146,0.058,0.274252827,0.064062996,ENSG00000170522,4,-,protein_coding,no,ELOVL fatty acid elongase 6
ACAD10,9.44E-08,0.196128305,0.046,0.006,0.00359906,0.04,0.164631261,0.016594932,ENSG00000111271,12,+,protein_coding,no,acyl-CoA dehydrogenase family member 10
PHLDA1,9.46E-08,-0.358518816,0.077,0.21,0.003606786,-0.133,0.325251064,0.699116195,ENSG00000139289,12,-,protein_coding,no,pleckstrin homology like domain family A member 1
CCDC174,9.49E-08,-0.402952496,0.074,0.203,0.003621532,-0.129,0.250661627,0.653638645,ENSG00000154781,3,+,protein_coding,no,coiled-coil domain containing 174
STAT5A,9.52E-08,-0.334346726,0.071,0.202,0.003630921,-0.131,0.281976386,0.61632399,ENSG00000126561,17,+,protein_coding,no,signal transducer and activator of transcription 5A
VBP1,9.58E-08,-0.350277484,0.067,0.195,0.003653726,-0.128,0.180954362,0.505487465,ENSG00000155959,X,+,protein_coding,no,VHL binding protein 1
SNRPD2,9.65E-08,-0.353351886,0.393,0.588,0.003681571,-0.195,1.794353641,2.56985753,ENSG00000125743,19,-,protein_coding,no,small nuclear ribonucleoprotein D2 polypeptide
HIST1H2BE,9.69E-08,0.28882367,0.089,0.026,0.00369643,0.063,0.311620742,0.073652372,ENSG00000274290,6,+,protein_coding,no,H2B clustered histone 6
AC231981.1,9.75E-08,0.205330146,0.046,0.006,0.003718324,0.04,0.173171056,0.017538398,ENSG00000235078,2,+,lncRNA,no,"novel transcript, antisense to ADI1"
MYO9A,1.02E-07,0.359430224,0.113,0.039,0.003890007,0.074,0.444964277,0.126309719,ENSG00000066933,15,-,protein_coding,no,myosin IXA
ATP5MC3,1.03E-07,-0.453710233,0.199,0.354,0.003946595,-0.155,0.617203156,1.214853318,ENSG00000154518,2,-,protein_coding,no,ATP synthase membrane subunit c locus 3
GK5,1.05E-07,0.743423748,0.172,0.08,0.004022677,0.092,1.097528388,0.252895934,ENSG00000175066,3,-,protein_coding,no,glycerol kinase 5
HBB,1.06E-07,-5.524221383,0.009,0.099,0.004041934,-0.09,0.02787023,46.30364717,ENSG00000244734,11,-,protein_coding,no,hemoglobin subunit beta
RCOR3,1.07E-07,0.426397873,0.144,0.06,0.004064211,0.084,0.554442305,0.15668754,ENSG00000117625,1,+,protein_coding,no,REST corepressor 3
RILPL2,1.08E-07,-0.435163879,0.104,0.243,0.004118421,-0.139,0.337695241,0.808650124,ENSG00000150977,12,-,protein_coding,no,Rab interacting lysosomal protein like 2
PFDN1,1.09E-07,-0.427556189,0.098,0.234,0.0041398,-0.136,0.299178038,0.747333922,ENSG00000113068,5,-,protein_coding,no,prefoldin subunit 1
LINC01934,1.09E-07,0.425829936,0.184,0.086,0.004163661,0.098,0.686215801,0.255236534,ENSG00000234663,2,+,lncRNA,no,long intergenic non-protein coding RNA 1934
TCF4,1.10E-07,0.318711293,0.092,0.027,0.004181905,0.065,0.382461894,0.108438265,ENSG00000196628,18,-,protein_coding,no,transcription factor 4
FBXO2,1.12E-07,0.172385844,0.067,0.015,0.004273992,0.052,0.169846351,0.038091213,ENSG00000116661,1,-,protein_coding,no,F-box protein 2
PSMD11,1.13E-07,-0.291559374,0.064,0.191,0.004305751,-0.127,0.192338245,0.459377316,ENSG00000108671,17,+,protein_coding,no,"proteasome 26S subunit, non-ATPase 11"
PIK3R3,1.15E-07,0.322027678,0.077,0.02,0.004394365,0.057,0.30667086,0.045264535,ENSG00000117461,1,-,protein_coding,no,phosphoinositide-3-kinase regulatory subunit 3
NOP10,1.16E-07,-0.456180953,0.178,0.33,0.004418517,-0.152,0.499829593,1.057624246,ENSG00000182117,15,-,protein_coding,no,NOP10 ribonucleoprotein
ARHGEF1,1.17E-07,0.628386237,0.417,0.308,0.004467553,0.109,1.948197875,0.907188076,ENSG00000076928,19,+,protein_coding,yes,Rho guanine nucleotide exchange factor 1
NFYC-AS1,1.18E-07,0.163973813,0.052,0.009,0.004489412,0.043,0.144000787,0.021092972,ENSG00000272145,1,-,lncRNA,no,NFYC antisense RNA 1
NDUFB4,1.18E-07,-0.396134422,0.212,0.376,0.004509644,-0.164,0.685184021,1.21766364,ENSG00000065518,3,+,protein_coding,no,NADH:ubiquinone oxidoreductase subunit B4
S100A8,1.19E-07,-0.575677398,0,0.081,0.004540602,-0.081,0,0.490377085,ENSG00000143546,1,-,protein_coding,yes,S100 calcium binding protein A8
AC010186.3,1.20E-07,0.209434663,0.052,0.009,0.004578242,0.043,0.187982659,0.027457782,ENSG00000257027,12,+,lncRNA,no,novel transcript
ILF3-DT,1.23E-07,0.876594608,0.144,0.06,0.004684662,0.084,1.124350431,0.157030715,ENSG00000267100,19,-,lncRNA,no,ILF3 divergent transcript
PPIL2,1.27E-07,0.304834423,0.132,0.051,0.004846086,0.081,0.425202727,0.153751662,ENSG00000100023,22,+,protein_coding,yes,peptidylprolyl isomerase like 2
