gene,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,delta.pct,exp.group1,exp.group2,ensembl_id,chromosome,strand,gene_biotype,membrane_protein,description
NAT14,2.02E-07,0.074479008,0.191,0.118,0.007722898,0.073,0.152220784,0.09424681,ENSG00000090971,19,+,protein_coding,no,N-acetyltransferase 14 (putative)
AL031432.1,2.04E-07,-0.030248658,0,0.029,0.007778351,-0.029,0,0.021188119,ENSG00000231953,1,+,lncRNA,no,novel transcript
AC005162.3,2.04E-07,0.026610669,0.017,0.001,0.007799628,0.016,0.020278446,0.001631796,ENSG00000272568,7,+,lncRNA,no,"novel transcript, antisense to CPVL"
AC007529.2,2.06E-07,0.01426658,0.017,0.001,0.007840913,0.016,0.011596627,0.001642408,ENSG00000283240,12,+,lncRNA,no,novel transcript
MID1,2.06E-07,-0.186602071,0.259,0.338,0.007855079,-0.079,0.295424846,0.474297208,ENSG00000101871,X,-,protein_coding,no,midline 1
ATOH8,2.07E-07,0.120276271,0.241,0.16,0.00789581,0.081,0.294124858,0.190609694,ENSG00000168874,2,+,protein_coding,no,atonal bHLH transcription factor 8
ZC3H14,2.07E-07,0.128645657,0.389,0.294,0.007898647,0.095,0.458741826,0.334296153,ENSG00000100722,14,+,protein_coding,no,zinc finger CCCH-type containing 14
SAA2,2.08E-07,-0.494916915,0.007,0.043,0.007916774,-0.036,0.022811273,0.441386144,ENSG00000134339,11,-,protein_coding,no,serum amyloid A2
TMEM131,2.11E-07,0.09316009,0.347,0.249,0.008054871,0.098,0.404025051,0.316227242,ENSG00000075568,2,-,protein_coding,no,transmembrane protein 131
EIF4EBP3,2.13E-07,-0.028342496,0.02,0.065,0.008126117,-0.045,0.017087194,0.037265964,ENSG00000243056,5,+,protein_coding,no,eukaryotic translation initiation factor 4E binding protein 3
SLC24A5,2.13E-07,0.045579229,0.044,0.014,0.008131726,0.03,0.041669158,0.009274012,ENSG00000188467,15,+,protein_coding,no,solute carrier family 24 member 5
TMEM136,2.13E-07,0.036417426,0.235,0.152,0.008135132,0.083,0.188375115,0.158752839,ENSG00000181264,11,+,protein_coding,no,TLC domain containing 5
AL034346.1,2.14E-07,0.08077635,0.071,0.03,0.008176507,0.041,0.082583156,0.023635081,ENSG00000261730,6,-,lncRNA,no,"novel transcript, antisense to FOXF2"
MPV17,2.16E-07,0.150375154,0.415,0.318,0.008243811,0.097,0.475635457,0.329571355,ENSG00000115204,2,-,protein_coding,no,mitochondrial inner membrane protein MPV17
PDK2,2.16E-07,0.138393341,0.235,0.157,0.008254301,0.078,0.236267171,0.123186281,ENSG00000005882,17,+,protein_coding,no,pyruvate dehydrogenase kinase 2
NAGS,2.16E-07,0.045319987,0.041,0.012,0.008256302,0.029,0.041150516,0.008952785,ENSG00000161653,17,+,protein_coding,no,N-acetylglutamate synthase
GID8,2.17E-07,0.087765998,0.341,0.248,0.008268385,0.093,0.309002561,0.231743555,ENSG00000101193,20,+,protein_coding,no,GID complex subunit 8 homolog
LTBP3,2.17E-07,0.305176836,0.643,0.547,0.008283345,0.096,1.388305286,0.932958181,ENSG00000168056,11,-,protein_coding,no,latent transforming growth factor beta binding protein 3
CEP19,2.20E-07,0.081463472,0.085,0.04,0.008398477,0.045,0.086409301,0.026763747,ENSG00000174007,3,-,protein_coding,no,centrosomal protein 19
TRIM5,2.21E-07,0.042122318,0.192,0.118,0.008442903,0.074,0.153378241,0.120189953,ENSG00000132256,11,-,protein_coding,no,tripartite motif containing 5
UFL1,2.21E-07,0.142787242,0.445,0.345,0.008445057,0.1,0.577227197,0.428601212,ENSG00000014123,6,+,protein_coding,no,UFM1 specific ligase 1
ABCD3,2.22E-07,0.175899489,0.552,0.45,0.008451531,0.102,0.923467766,0.702683355,ENSG00000117528,1,+,protein_coding,no,ATP binding cassette subfamily D member 3
SETD7,2.23E-07,0.085779114,0.464,0.358,0.008487152,0.106,0.587684882,0.496036616,ENSG00000145391,4,-,protein_coding,no,"SET domain containing 7, histone lysine methyltransferase"
AC244453.2,2.27E-07,-0.044428858,0.006,0.04,0.008642005,-0.034,0.003763399,0.035155931,ENSG00000233029,1,-,lncRNA,no,novel transcript
CDK5R1,2.29E-07,-0.026328344,0.021,0.067,0.008743978,-0.046,0.023102603,0.041945038,ENSG00000176749,17,+,protein_coding,yes,cyclin dependent kinase 5 regulatory subunit 1
AL731571.1,2.33E-07,-0.028736126,0.001,0.031,0.008882595,-0.03,2.83E-04,0.020406699,ENSG00000273599,10,+,lncRNA,no,"novel transcript, antisense to CTBP2"
ZSCAN16-AS1,2.34E-07,-0.27515354,0.477,0.528,0.008912466,-0.051,0.619051988,0.95925184,ENSG00000269293,6,-,lncRNA,no,ZSCAN16 antisense RNA 1
C19orf44,2.34E-07,0.07966436,0.114,0.059,0.008926449,0.055,0.127440378,0.066871767,ENSG00000105072,19,+,protein_coding,no,chromosome 19 open reading frame 44
TMEM68,2.34E-07,0.077116994,0.171,0.103,0.008933267,0.068,0.164140459,0.103547051,ENSG00000167904,8,-,protein_coding,no,transmembrane protein 68
MSL2,2.34E-07,0.12304744,0.207,0.134,0.008934342,0.073,0.217135705,0.117629953,ENSG00000174579,3,-,protein_coding,no,MSL complex subunit 2
C9orf152,2.36E-07,-0.028450305,0.001,0.031,0.009016079,-0.03,4.11E-04,0.02033483,ENSG00000188959,9,-,protein_coding,no,chromosome 9 open reading frame 152
BZW2,2.39E-07,-0.076979256,0.082,0.149,0.009106172,-0.067,0.057303942,0.115251757,ENSG00000136261,7,+,protein_coding,no,basic leucine zipper and W2 domains 2
MTUS1,2.39E-07,0.113492336,0.335,0.242,0.009125396,0.093,0.385694663,0.280863786,ENSG00000129422,8,-,protein_coding,yes,microtubule associated scaffold protein 1
GSE1,2.39E-07,0.254233198,0.364,0.274,0.009135365,0.09,0.612985577,0.35237977,ENSG00000131149,16,+,protein_coding,no,Gse1 coiled-coil protein
PPP1R13L,2.40E-07,-0.033483114,0.047,0.106,0.00917126,-0.059,0.071340566,0.096495798,ENSG00000104881,19,-,protein_coding,no,protein phosphatase 1 regulatory subunit 13 like
MGMT,2.42E-07,0.081031189,0.429,0.322,0.009230995,0.107,0.426496972,0.348584103,ENSG00000170430,10,+,protein_coding,no,O-6-methylguanine-DNA methyltransferase
P2RY2,2.42E-07,0.026534623,0.041,0.012,0.009239029,0.029,0.02785484,0.009122914,ENSG00000175591,11,+,protein_coding,yes,purinergic receptor P2Y2
KDM1A,2.43E-07,0.124677546,0.307,0.219,0.009259173,0.088,0.322957285,0.213428359,ENSG00000004487,1,+,protein_coding,no,lysine demethylase 1A
LRG1,2.43E-07,-0.091842929,0.013,0.054,0.009266114,-0.041,0.015092076,0.081814789,ENSG00000171236,19,-,protein_coding,no,leucine rich alpha-2-glycoprotein 1
RRM2B,2.43E-07,0.064085567,0.294,0.201,0.009270817,0.093,0.29225198,0.23610547,ENSG00000048392,8,-,protein_coding,no,ribonucleotide reductase regulatory TP53 inducible subunit M2B
THYN1,2.45E-07,0.139404841,0.466,0.369,0.009337818,0.097,0.524697107,0.384262767,ENSG00000151500,11,-,protein_coding,no,thymocyte nuclear protein 1
TLN2,2.47E-07,0.147602338,0.152,0.088,0.009409548,0.064,0.215113804,0.09694341,ENSG00000171914,15,+,protein_coding,yes,talin 2
SRP9,2.53E-07,0.204737974,0.644,0.578,0.009643339,0.066,1.25919069,0.960291326,ENSG00000143742,1,+,protein_coding,no,signal recognition particle 9
GNL2,2.54E-07,-0.12831501,0.19,0.264,0.009675958,-0.074,0.149139178,0.256027934,ENSG00000134697,1,-,protein_coding,no,G protein nucleolar 2
BX664727.3,2.54E-07,0.038897868,0.018,0.002,0.009685516,0.016,0.028165971,8.15E-04,ENSG00000240240,9,+,lncRNA,no,novel transcript
EFCAB7,2.54E-07,0.049522586,0.138,0.077,0.009693014,0.061,0.103163577,0.065938456,ENSG00000203965,1,+,protein_coding,no,EF-hand calcium binding domain 7
AL353763.1,2.56E-07,0.032975558,0.041,0.012,0.009749264,0.029,0.036413015,0.012992491,ENSG00000279456,9,+,TEC,no,TEC
MRAP2,2.56E-07,0.078627826,0.099,0.05,0.009769269,0.049,0.112471902,0.053464043,ENSG00000135324,6,+,protein_coding,yes,melanocortin 2 receptor accessory protein 2
EGFL7,2.56E-07,0.078716154,0.131,0.073,0.009781939,0.058,0.122088563,0.062505562,ENSG00000172889,9,+,protein_coding,no,EGF like domain multiple 7
ADAMTSL4,2.57E-07,0.252713494,0.485,0.39,0.009802466,0.095,0.825285901,0.53199221,ENSG00000143382,1,+,protein_coding,no,ADAMTS like 4
HOXB-AS1,2.58E-07,0.054240332,0.078,0.035,0.00985696,0.043,0.069619019,0.030151619,ENSG00000230148,17,+,lncRNA,no,HOXB cluster antisense RNA 1
PUS1,2.59E-07,-0.079562808,0.042,0.096,0.009862032,-0.054,0.027002228,0.085230966,ENSG00000177192,12,+,protein_coding,no,pseudouridine synthase 1
CENPBD1,2.59E-07,0.012478475,0.054,0.02,0.009880121,0.034,0.027632334,0.01878224,ENSG00000177946,16,-,protein_coding,no,CENPB DNA-binding domain containing 1
STAT5A,2.59E-07,0.1024671,0.212,0.136,0.009882235,0.076,0.20262049,0.120167397,ENSG00000126561,17,+,protein_coding,no,signal transducer and activator of transcription 5A
ZDHHC2,2.59E-07,0.104188616,0.138,0.078,0.009897072,0.06,0.155207877,0.074722256,ENSG00000104219,8,+,protein_coding,yes,zinc finger DHHC-type palmitoyltransferase 2
GTF3A,2.60E-07,0.178241715,0.345,0.257,0.009921501,0.088,0.391498284,0.229777583,ENSG00000122034,13,+,protein_coding,no,general transcription factor IIIA
AC090984.1,2.61E-07,0.016713472,0.028,0.006,0.009957613,0.022,0.016066574,0.004363469,ENSG00000279033,15,-,TEC,no,tec
AC243772.2,2.62E-07,-0.059920838,0.013,0.054,0.009981861,-0.041,0.006723882,0.049417594,ENSG00000233030,1,-,lncRNA,no,"novel transcript, antisense to FCGR1A"
DLGAP2,2.63E-07,0.017889588,0.018,0.002,0.010045088,0.016,0.014773668,0.002268051,ENSG00000198010,8,+,protein_coding,yes,DLG associated protein 2
TTTY14,2.64E-07,0.06331508,0.115,0.06,0.010073807,0.055,0.106393478,0.058887615,ENSG00000176728,Y,-,lncRNA,no,"testis-specific transcript, Y-linked 14"
APOBEC3H,2.65E-07,0.02022417,0.018,0.002,0.010111835,0.016,0.015027883,8.98E-04,ENSG00000100298,22,+,protein_coding,no,apolipoprotein B mRNA editing enzyme catalytic subunit 3H
AC078802.1,2.66E-07,0.010622622,0.018,0.002,0.010162177,0.016,0.008322711,9.26E-04,ENSG00000269889,3,+,lncRNA,no,"novel transcript, antisense to ACTRT3"
ITPRIPL2,2.66E-07,0.125257024,0.464,0.358,0.010164522,0.106,0.66814619,0.529424301,ENSG00000205730,16,+,protein_coding,no,ITPRIP like 2
AC079148.1,2.67E-07,0.016401987,0.018,0.002,0.010179011,0.016,0.013141728,0.001688558,ENSG00000260331,2,-,lncRNA,no,novel transcript
FAM81A,2.67E-07,0.025523302,0.018,0.002,0.010179011,0.016,0.021496421,0.003583633,ENSG00000157470,15,+,protein_coding,no,family with sequence similarity 81 member A
ATMIN,2.67E-07,0.094015538,0.402,0.304,0.010198393,0.098,0.478480831,0.385205481,ENSG00000166454,16,+,protein_coding,no,ATM interactor
MCUR1,2.68E-07,0.070094725,0.25,0.168,0.010211027,0.082,0.199083882,0.14221787,ENSG00000050393,6,-,protein_coding,no,mitochondrial calcium uniporter regulator 1
RNF115,2.68E-07,0.191237236,0.494,0.393,0.010216033,0.101,0.719243509,0.505806783,ENSG00000265491,1,-,protein_coding,no,ring finger protein 115
AC105942.1,2.68E-07,0.071315411,0.14,0.08,0.010224152,0.06,0.121692405,0.06759296,ENSG00000235501,1,+,lncRNA,no,novel transcript
PDCD6IP,2.71E-07,0.221489778,0.48,0.377,0.010343662,0.103,0.707497838,0.464485566,ENSG00000170248,3,+,protein_coding,no,programmed cell death 6 interacting protein
AC022819.1,2.71E-07,-0.048058252,0.017,0.059,0.010351295,-0.042,0.019044752,0.053562325,ENSG00000259921,15,-,lncRNA,no,"novel transcript, sense intronic to TTC23"
ZNF225,2.73E-07,0.043075704,0.043,0.013,0.010430329,0.03,0.046013951,0.015243921,ENSG00000256294,19,+,protein_coding,no,zinc finger protein 225
PLEKHM2,2.76E-07,-0.132859721,0.323,0.4,0.010527069,-0.077,0.33271641,0.461276858,ENSG00000116786,1,+,protein_coding,no,pleckstrin homology and RUN domain containing M2
ZNF449,2.77E-07,0.046827921,0.077,0.034,0.010554904,0.043,0.069341709,0.035189594,ENSG00000173275,X,+,protein_coding,no,zinc finger protein 449
OSTM1,2.78E-07,0.167906906,0.38,0.285,0.010599,0.095,0.479968243,0.317368823,ENSG00000081087,6,-,protein_coding,no,osteoclastogenesis associated transmembrane protein 1
SMCHD1,2.81E-07,0.180819057,0.552,0.447,0.010701083,0.105,0.9134848,0.688080125,ENSG00000101596,18,+,protein_coding,no,structural maintenance of chromosomes flexible hinge domain containing 1
AC113410.3,2.81E-07,0.040893958,0.075,0.034,0.010710193,0.041,0.047089568,0.017825963,ENSG00000279691,5,+,TEC,no,TEC
SORBS1,2.82E-07,-0.127482673,0.151,0.228,0.010739915,-0.077,0.169098471,0.277106752,ENSG00000095637,10,-,protein_coding,no,sorbin and SH3 domain containing 1
BRI3BP,2.82E-07,0.062404539,0.112,0.059,0.010747979,0.053,0.102217678,0.055557107,ENSG00000184992,12,+,protein_coding,no,BRI3 binding protein
ELMOD2,2.82E-07,0.105291146,0.243,0.161,0.010760469,0.082,0.272305101,0.182756858,ENSG00000179387,4,+,protein_coding,no,ELMO domain containing 2
ZNF267,2.82E-07,-0.111819954,0.084,0.15,0.010761426,-0.066,0.064038899,0.149790366,ENSG00000185947,16,+,protein_coding,no,zinc finger protein 267
FLVCR1-DT,2.82E-07,0.034253529,0.053,0.019,0.010766088,0.034,0.039739502,0.015343995,ENSG00000198468,1,-,lncRNA,no,FLVCR1 divergent transcript
RSPO1,2.84E-07,0.069699323,0.109,0.057,0.010846394,0.052,0.095151986,0.043500852,ENSG00000169218,1,-,protein_coding,no,R-spondin 1
PIK3IP1,2.85E-07,0.11815053,0.208,0.135,0.010858264,0.073,0.219192586,0.123325092,ENSG00000100100,22,-,protein_coding,yes,phosphoinositide-3-kinase interacting protein 1
GDF9,2.85E-07,-0.031992115,0.007,0.042,0.010873575,-0.035,0.004448486,0.026971177,ENSG00000164404,5,-,protein_coding,no,growth differentiation factor 9
NEDD4L,2.88E-07,0.212812443,0.287,0.207,0.010969408,0.08,0.384225117,0.194383503,ENSG00000049759,18,+,protein_coding,yes,NEDD4 like E3 ubiquitin protein ligase
RUFY1,2.89E-07,0.092174822,0.238,0.158,0.011021877,0.08,0.218745405,0.14331422,ENSG00000176783,5,+,protein_coding,no,RUN and FYVE domain containing 1
PRPF6,2.91E-07,0.149234098,0.443,0.341,0.011090519,0.102,0.537125736,0.386070926,ENSG00000101161,20,+,protein_coding,no,pre-mRNA processing factor 6
HGSNAT,2.92E-07,0.132214813,0.375,0.275,0.011120202,0.1,0.470157687,0.34141542,ENSG00000165102,8,+,protein_coding,yes,heparan-alpha-glucosaminide N-acetyltransferase
GPBP1L1,2.92E-07,0.14895455,0.417,0.313,0.011124189,0.104,0.542777316,0.39143671,ENSG00000159592,1,-,protein_coding,no,GC-rich promoter binding protein 1 like 1
AC004656.1,2.96E-07,0.099674217,0.143,0.082,0.011289743,0.061,0.15243073,0.075498728,ENSG00000260822,NA,NA,NA,NA,NA
ZNF791,2.97E-07,0.151477013,0.479,0.375,0.011326383,0.104,0.699166545,0.529807635,ENSG00000173875,19,+,protein_coding,no,zinc finger protein 791
AL157392.3,2.98E-07,0.078826769,0.092,0.044,0.01137234,0.048,0.112111541,0.052977583,ENSG00000239665,10,+,lncRNA,no,novel transcript
TBCB,3.01E-07,0.147001664,0.46,0.358,0.011497526,0.102,0.542133772,0.392740286,ENSG00000105254,19,+,protein_coding,no,tubulin folding cofactor B
GXYLT1,3.02E-07,0.085763745,0.189,0.118,0.011505241,0.071,0.182267087,0.114033215,ENSG00000151233,12,-,protein_coding,no,glucoside xylosyltransferase 1
YDJC,3.04E-07,0.060013316,0.11,0.058,0.011590347,0.052,0.084567093,0.040376695,ENSG00000161179,22,-,protein_coding,no,YdjC chitooligosaccharide deacetylase homolog
CPT2,3.04E-07,0.054782034,0.09,0.043,0.011597985,0.047,0.090539875,0.049906234,ENSG00000157184,1,+,protein_coding,no,carnitine palmitoyltransferase 2
ELAVL3,3.06E-07,-0.054249674,0.007,0.042,0.011667198,-0.035,0.003382146,0.041830694,ENSG00000196361,19,-,protein_coding,no,ELAV like RNA binding protein 3
MTSS1L,3.07E-07,0.109849382,0.157,0.094,0.011695987,0.063,0.15184737,0.067399453,ENSG00000132613,16,-,protein_coding,no,MTSS I-BAR domain containing 2
IST1,3.07E-07,-0.142221968,0.388,0.465,0.01172268,-0.077,0.467735885,0.619798495,ENSG00000182149,16,+,protein_coding,no,IST1 factor associated with ESCRT-III
NDUFS8,3.07E-07,0.216560408,0.593,0.513,0.011724672,0.08,0.972302502,0.697392765,ENSG00000110717,11,+,protein_coding,no,NADH:ubiquinone oxidoreductase core subunit S8
FRAT1,3.09E-07,0.040303789,0.025,0.005,0.011775587,0.02,0.034351294,0.005855078,ENSG00000165879,10,+,protein_coding,no,FRAT regulator of WNT signaling pathway 1
DHCR7,3.10E-07,0.050908559,0.129,0.071,0.011834,0.058,0.088825722,0.051074183,ENSG00000172893,11,-,protein_coding,no,7-dehydrocholesterol reductase
MRPL4,3.11E-07,0.10637577,0.329,0.234,0.011854014,0.095,0.292437094,0.200568977,ENSG00000105364,19,+,protein_coding,no,mitochondrial ribosomal protein L4
AC092171.4,3.11E-07,0.025810137,0.025,0.005,0.011865354,0.02,0.02410883,0.005950209,ENSG00000272953,7,+,lncRNA,no,novel transcript
TMEM268,3.11E-07,0.069071358,0.119,0.064,0.011872702,0.055,0.105490332,0.053810201,ENSG00000157693,9,+,protein_coding,no,transmembrane protein 268
RPL11,3.13E-07,-0.130254584,0.906,0.946,0.011921821,-0.04,14.2522293,15.69336398,ENSG00000142676,1,+,protein_coding,no,ribosomal protein L11
MAP1LC3A,3.14E-07,0.222524255,0.634,0.556,0.011971789,0.078,1.395038632,1.052702671,ENSG00000101460,20,+,protein_coding,no,microtubule associated protein 1 light chain 3 alpha
ZNF853,3.14E-07,0.050273646,0.104,0.053,0.011979015,0.051,0.079669764,0.042694454,ENSG00000236609,7,+,protein_coding,no,zinc finger protein 853
ADCY9,3.24E-07,0.129307868,0.179,0.112,0.01235862,0.067,0.211598644,0.10772825,ENSG00000162104,16,-,protein_coding,yes,adenylate cyclase 9
KTN1-AS1,3.29E-07,0.03862084,0.066,0.027,0.012565752,0.039,0.049931708,0.022197984,ENSG00000186615,14,-,lncRNA,no,KTN1 antisense RNA 1
MIR17HG,3.30E-07,-0.063624648,0.018,0.06,0.012593421,-0.042,0.013619341,0.059321572,ENSG00000215417,13,+,lncRNA,no,miR-17-92a-1 cluster host gene
ZNF423,3.30E-07,0.190055297,0.281,0.202,0.012606043,0.079,0.357569399,0.19000749,ENSG00000102935,16,-,protein_coding,no,zinc finger protein 423
CTDSPL2,3.31E-07,0.072992944,0.356,0.252,0.012640908,0.104,0.370330632,0.302723658,ENSG00000137770,15,+,protein_coding,no,CTD small phosphatase like 2
GPR135,3.32E-07,0.057053967,0.084,0.039,0.012645598,0.045,0.091033817,0.048728949,ENSG00000181619,14,-,protein_coding,yes,G protein-coupled receptor 135
AP003392.4,3.34E-07,0.018729825,0.032,0.008,0.012752843,0.024,0.023030641,0.009834961,ENSG00000255121,11,-,lncRNA,no,CCDC84 divergent transcript
MTMR6,3.34E-07,0.070211962,0.286,0.195,0.012757494,0.091,0.298324355,0.236651411,ENSG00000139505,13,-,protein_coding,no,myotubularin related protein 6
CHPT1,3.37E-07,0.131163336,0.514,0.421,0.012871781,0.093,0.693260435,0.546107412,ENSG00000111666,12,+,protein_coding,no,choline phosphotransferase 1
AL513314.2,3.39E-07,0.030466512,0.02,0.003,0.012920121,0.017,0.023279371,0.001896559,ENSG00000276997,1,-,lncRNA,no,novel transcript
MANEA,3.40E-07,0.083499558,0.202,0.128,0.012963216,0.074,0.202887501,0.135243805,ENSG00000172469,6,+,protein_coding,no,mannosidase endo-alpha
MFSD4B,3.41E-07,0.060245245,0.133,0.075,0.012999716,0.058,0.131101428,0.084840587,ENSG00000173214,6,+,protein_coding,no,major facilitator superfamily domain containing 4B
LDB2,3.43E-07,0.132781946,0.316,0.23,0.013083688,0.086,0.3722332,0.251574119,ENSG00000169744,4,-,protein_coding,yes,LIM domain binding 2
ZBED8,3.45E-07,0.05008601,0.098,0.049,0.013154854,0.049,0.08884434,0.051691603,ENSG00000221886,5,-,protein_coding,no,zinc finger BED-type containing 8
RXRA,3.45E-07,0.202884439,0.369,0.275,0.013173143,0.094,0.49817155,0.301629083,ENSG00000186350,9,+,protein_coding,no,retinoid X receptor alpha
AC010201.1,3.45E-07,0.026203519,0.02,0.003,0.013174367,0.017,0.021009213,0.002632126,ENSG00000271259,12,+,lncRNA,no,novel transcript
MANBA,3.46E-07,0.074098963,0.238,0.156,0.013216289,0.082,0.213767221,0.153000231,ENSG00000109323,4,-,protein_coding,yes,mannosidase beta
AC135983.1,3.47E-07,0.03514223,0.023,0.004,0.013245113,0.019,0.027303802,0.002582293,ENSG00000215304,15,-,lncRNA,no,novel transcript
AC127502.2,3.48E-07,0.076404543,0.181,0.111,0.013255917,0.07,0.1914782,0.130019769,ENSG00000270055,15,+,lncRNA,no,novel transcript
CDC42EP3,3.54E-07,-0.051485877,0.096,0.169,0.013496813,-0.073,0.174365857,0.217032594,ENSG00000163171,2,-,protein_coding,yes,CDC42 effector protein 3
CCDC93,3.54E-07,0.077970766,0.198,0.126,0.013516652,0.072,0.179557723,0.117500327,ENSG00000125633,2,-,protein_coding,no,coiled-coil domain containing 93
PHF12,3.56E-07,0.109818714,0.228,0.15,0.013567133,0.078,0.251845297,0.160090674,ENSG00000109118,17,-,protein_coding,no,PHD finger protein 12
LSM6,3.56E-07,0.143761126,0.357,0.265,0.013591887,0.092,0.384623389,0.253300613,ENSG00000164167,4,+,protein_coding,no,"LSM6 homolog, U6 small nuclear RNA and mRNA degradation associated"
AC008264.2,3.59E-07,0.014583597,0.024,0.004,0.013687095,0.02,0.014032153,0.003833363,ENSG00000273489,7,-,lncRNA,no,"novel transcript, antisense to MKLN1"
